Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Profit Margin,Margin Tier
1557,CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,Julia West,Consumer,USA,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,1,0.2,3.504,2016,38,High
1558,CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,Julia West,Consumer,USA,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,5,0.2,9.92,2016,12,Medium
1559,CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,Jeremy Ellison,Consumer,USA,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0,44.7096,2015,26,Medium
1560,CA-2016-126809,2016-04-09,2016-04-13,Standard Class,EB-13750,Edward Becker,Corporate,USA,Seattle,Washington,98103,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,0.2,12.8151,2016,36,High
1561,CA-2014-105172,2014-04-04,2014-04-09,Standard Class,PK-18910,Paul Knutson,Home Office,USA,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072,2014,48,High
1562,CA-2017-107293,2017-09-05,2017-09-06,First Class,CS-12400,Christopher Schild,Home Office,USA,Seattle,Washington,98115,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228,2017,26,Medium
1563,US-2017-102890,2017-06-30,2017-06-30,Same Day,SG-20470,Sheri Gordon,Consumer,USA,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,2017,-28,Loss
1564,CA-2015-158554,2015-11-09,2015-11-09,Same Day,CM-12190,Charlotte Melton,Consumer,USA,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,2015,36,High
1565,CA-2014-116239,2014-03-04,2014-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745,2014,6,Low
1566,CA-2015-132101,2015-03-19,2015-03-25,Standard Class,JO-15550,Jesus Ocampo,Home Office,USA,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,2015,8,Low
1567,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Anthony Witt,Consumer,USA,Allen,Texas,75002,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685,2015,-2,Loss
1568,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Anthony Witt,Consumer,USA,Allen,Texas,75002,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.784,4,0.8,-13.6152,2015,-154,Loss
1569,US-2017-152002,2017-06-11,2017-06-11,Same Day,DV-13465,Dianna Vittorini,Consumer,USA,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,2017,48,High
1570,CA-2017-165029,2017-11-26,2017-11-30,Standard Class,AH-10075,Adam Hart,Corporate,USA,Atlanta,Georgia,30318,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0,3.7236,2017,28,Medium
1571,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Sanjit Chand,Consumer,USA,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941,2014,-12,Loss
1572,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Sanjit Chand,Consumer,USA,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3,0,10.4832,2014,48,High
1573,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Sanjit Chand,Consumer,USA,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0,6.2979,2014,22,Medium
1574,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,Sanjit Chand,Consumer,USA,Los Angeles,California,90004,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84,2014,6,Low
1575,CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,Mick Crebagga,Consumer,USA,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,2014,-22,Loss
1576,CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,Mick Crebagga,Consumer,USA,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,2014,-2,Loss
1577,CA-2016-109057,2016-04-22,2016-04-27,Standard Class,TT-21460,Tonja Turnell,Home Office,USA,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2,0.2,2.3952,2016,10,Low
1578,CA-2016-154403,2016-05-23,2016-05-27,Standard Class,AP-10720,Anne Pryor,Home Office,USA,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0,2.4402,2016,50,High
1579,CA-2016-102456,2016-02-27,2016-03-01,First Class,DL-12865,Dan Lawera,Consumer,USA,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552,2016,28,Medium
1580,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142,2015,28,Medium
1581,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9,0.4,-153.1224,2015,-40,Loss
1582,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0,2.9372,2015,8,Low
1583,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,2015,38,High
1584,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,2015,38,High
1585,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568,2015,48,High
1586,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386,2015,28,Medium
1587,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0,68.976,2015,48,High
1588,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055,2015,48,High
1589,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Naresj Patel,Consumer,USA,New York City,New York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0,34.692,2015,14,Medium
1590,CA-2016-109911,2016-05-12,2016-05-16,Standard Class,VG-21805,Vivek Grady,Corporate,USA,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,2.9592,2016,26,Medium
1591,US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,USA,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604,2016,18,Medium
1592,US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,USA,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145,2016,36,High
1593,CA-2015-122826,2015-06-23,2015-06-25,Second Class,RD-19480,Rick Duston,Consumer,USA,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,4,0.2,22.6764,2015,12,Medium
1594,CA-2014-117317,2014-10-19,2014-10-19,Same Day,JF-15490,Jeremy Farry,Consumer,USA,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.5856,2014,50,High
1595,CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,Dennis Pardue,Home Office,USA,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058,2015,-10,Loss
1596,CA-2017-149181,2017-05-08,2017-05-12,Standard Class,MD-17350,Maribeth Dona,Consumer,USA,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568,2017,-4,Loss
1597,CA-2017-132234,2017-10-16,2017-10-18,First Class,MY-17380,Maribeth Yedwab,Corporate,USA,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.136,2017,32,High
1598,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,USA,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,2017,32,High
1599,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,USA,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,2017,8,Low
1600,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,USA,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,2017,8,Low
1601,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,USA,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,2017,-88,Loss
1602,CA-2016-164672,2016-05-08,2016-05-13,Second Class,GB-14530,George Bell,Corporate,USA,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0,42.392,2016,20,Medium
1603,US-2016-132857,2016-12-11,2016-12-17,Standard Class,CA-12775,Cynthia Arntzen,Consumer,USA,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,2016,26,Medium
1604,CA-2017-116645,2017-11-30,2017-12-04,Standard Class,ME-17725,Max Engle,Consumer,USA,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6,0,45.2226,2017,28,Medium
1605,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5,0.2,12.987,2016,32,High
1606,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3,0,1.5288,2016,28,Medium
1607,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0,21.228,2016,30,Medium
1608,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.971,2016,34,High
1609,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224,2016,46,High
1610,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,"Jas O'Carroll",Consumer,USA,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3,0.2,3.2676,2016,34,High
1611,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,USA,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.15,27.3568,2014,10,Low
1612,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,USA,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,2014,10,Low
1613,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,USA,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,2014,38,High
1614,CA-2017-138380,2017-12-21,2017-12-25,Standard Class,YS-21880,Yana Sorensen,Corporate,USA,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0,290.0058,2017,28,Medium
1615,US-2016-113509,2016-03-15,2016-03-19,Standard Class,PL-18925,Paul Lucas,Home Office,USA,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461,2016,-16,Loss
1616,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,USA,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1,0,1.8,2015,48,High
1617,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,USA,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0,19.872,2015,48,High
1618,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,USA,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.5118,2015,42,High
1619,US-2016-118780,2016-09-10,2016-09-14,Second Class,PN-18775,Parhena Norris,Home Office,USA,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,0,8.922,2016,16,Medium
1620,US-2016-118780,2016-09-10,2016-09-14,Second Class,PN-18775,Parhena Norris,Home Office,USA,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,0,3.0774,2016,46,High
1621,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,USA,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0,99.23,2017,50,High
1622,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,USA,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,0,385.3752,2017,50,High
1623,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,USA,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.168,2,0.2,7.8192,2017,34,High
1624,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,USA,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5,2017,22,Medium
1625,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,James Galang,Consumer,USA,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.495,2015,12,Medium
1626,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,James Galang,Consumer,USA,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0,556.974,2015,44,High
1627,CA-2015-164539,2015-11-16,2015-11-22,Standard Class,PO-19180,Philisse Overcash,Home Office,USA,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.2775,2015,26,Medium
1628,CA-2015-143119,2015-09-24,2015-09-30,Standard Class,MC-17275,Marc Crier,Consumer,USA,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0,155.25,2015,30,Medium
1629,CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Alan Shonely,Consumer,USA,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.464,2017,14,Medium
1630,CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Alan Shonely,Consumer,USA,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6,0.7,-34.38,2017,-84,Loss
1631,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,0.2,88.0299,2016,8,Low
1632,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,0.2,3.7408,2016,36,High
1633,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,2016,34,High
1634,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,0.2,1.57,2016,6,Low
1635,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,USA,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,2016,12,Medium
1636,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,USA,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,2014,36,High
1637,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,USA,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27,2014,-24,Loss
1638,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,USA,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,2014,-20,Loss
1639,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,USA,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0,9.3312,2016,48,High
1640,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,USA,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344,2016,46,High
1641,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,USA,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,2016,46,High
1642,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,USA,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.3754,2016,42,High
1643,US-2014-134712,2014-11-29,2014-12-04,Standard Class,BS-11380,Bill Stewart,Corporate,USA,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,2014,32,High
1644,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,USA,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.3392,2015,28,Medium
1645,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,USA,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7,0,1480.467,2015,46,High
